day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
26-01-2026,2026-01-26 00:05:00,2.0985472,2098.5472,1798.5472,2398.5472
26-01-2026,2026-01-26 00:35:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 01:05:00,2.0985472,2098.5472,1798.5472,2398.5472
26-01-2026,2026-01-26 01:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
26-01-2026,2026-01-26 02:05:00,2.0985472,2098.5472,1798.5472,2398.5472
26-01-2026,2026-01-26 02:35:00,2.0985472,2098.5472,1798.5472,2398.5472
26-01-2026,2026-01-26 03:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 03:35:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 04:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
26-01-2026,2026-01-26 04:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
26-01-2026,2026-01-26 05:05:00,2.0985472,2098.5472,1798.5472,2398.5472
26-01-2026,2026-01-26 05:35:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 06:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 06:35:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
26-01-2026,2026-01-26 07:05:00,1.8886925,1888.6925,1588.6925,2188.6925
26-01-2026,2026-01-26 07:35:00,2.188485,2188.485,1888.4850000000001,2488.485
26-01-2026,2026-01-26 08:05:00,2.188485,2188.485,1888.4850000000001,2488.485
26-01-2026,2026-01-26 08:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
26-01-2026,2026-01-26 09:05:00,2.188485,2188.485,1888.4850000000001,2488.485
26-01-2026,2026-01-26 09:35:00,2.0985472,2098.5472,1798.5472,2398.5472
26-01-2026,2026-01-26 10:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
26-01-2026,2026-01-26 10:35:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 11:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
26-01-2026,2026-01-26 11:35:00,2.188485,2188.485,1888.4850000000001,2488.485
26-01-2026,2026-01-26 12:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
26-01-2026,2026-01-26 12:35:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 13:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
26-01-2026,2026-01-26 13:35:00,2.188485,2188.485,1888.4850000000001,2488.485
26-01-2026,2026-01-26 14:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
26-01-2026,2026-01-26 14:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
26-01-2026,2026-01-26 15:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
26-01-2026,2026-01-26 15:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
26-01-2026,2026-01-26 16:05:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
26-01-2026,2026-01-26 16:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
26-01-2026,2026-01-26 17:05:00,2.308402,2308.402,2008.402,2608.402
26-01-2026,2026-01-26 17:35:00,1.9786303,1978.6303,1678.6303,2278.6303
26-01-2026,2026-01-26 18:05:00,2.2484434,2248.4434,1948.4434,2548.4434
26-01-2026,2026-01-26 18:35:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
26-01-2026,2026-01-26 19:05:00,2.4582982,2458.2982,2158.2982,2758.2982
26-01-2026,2026-01-26 19:35:00,2.2784226,2278.4226,1978.4225999999999,2578.4226
26-01-2026,2026-01-26 20:05:00,2.308402,2308.402,2008.402,2608.402
26-01-2026,2026-01-26 20:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
26-01-2026,2026-01-26 21:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
26-01-2026,2026-01-26 21:35:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
26-01-2026,2026-01-26 22:05:00,1.7987548,1798.7548,1498.7548,2098.7547999999997
26-01-2026,2026-01-26 22:35:00,2.0985472,2098.5472,1798.5472,2398.5472
26-01-2026,2026-01-26 23:05:00,2.0086095,2008.6095,1708.6095,2308.6095
26-01-2026,2026-01-26 23:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
